-3.143056028966071835e+01,3.723451936083276337e+01,1.000000000000000000e+00
7.390742101551697374e+01,-7.228545388909448377e+01,-1.000000000000000000e+00
-7.387802157389442925e+01,5.528507302127067646e+00,1.000000000000000000e+00
-6.138321503701702397e+01,-6.598141094671201756e+01,-1.000000000000000000e+00
8.182390321418651524e+00,-6.617077200845764651e+01,-1.000000000000000000e+00
-9.216090194167580307e+01,-5.780199888585659806e+01,1.000000000000000000e+00
2.762676892796946504e+00,-7.504795190127001092e+01,-1.000000000000000000e+00
-3.308705753816288109e+01,-7.683764164843813660e+01,-1.000000000000000000e+00
-4.514605441935468377e+01,-7.359344099218787960e+00,1.000000000000000000e+00
4.217932635251059992e+01,-6.075827095591563420e+00,-1.000000000000000000e+00
-2.490699797474096044e+01,-3.754194086258029017e+01,-1.000000000000000000e+00
7.296801150168153072e+01,-3.634063187615515034e+01,-1.000000000000000000e+00
-3.225662439675683402e+01,7.936589996283080950e+01,1.000000000000000000e+00
-4.404074127817385431e+01,3.734257968417838924e+01,1.000000000000000000e+00
-2.863801518193982076e+01,4.049254086919114570e+01,1.000000000000000000e+00
-5.014660922366678619e+01,9.643847765546840378e+01,1.000000000000000000e+00
9.234342148460882527e+00,4.997347368151642399e+01,1.000000000000000000e+00
8.170642470140955993e+01,-7.175043993617950377e+01,-1.000000000000000000e+00
-6.774330017600003373e+01,6.292838541064196534e+01,1.000000000000000000e+00
-6.018146032196132467e+01,9.203264713083285642e-01,1.000000000000000000e+00
6.697950898497717276e+01,-7.835767051493205315e+01,-1.000000000000000000e+00
-1.596018009443665164e+01,-3.884770799284724774e+01,-1.000000000000000000e+00
-9.788723048760965639e+01,7.477051788708243407e+01,1.000000000000000000e+00
-9.811085410471835644e+01,9.792444997653157657e+01,1.000000000000000000e+00
-6.271683152693838537e+01,7.779141972278119965e+01,1.000000000000000000e+00
-3.957611645959866564e+01,2.066493085711907440e+01,1.000000000000000000e+00
8.643817241419492348e+01,3.103210262789991702e+01,-1.000000000000000000e+00
2.988428644009218260e+00,3.051553351173200213e+01,1.000000000000000000e+00
6.959433616291704539e+01,-9.712791973314539007e+01,-1.000000000000000000e+00
9.343140215109360724e+01,-5.203143476495093722e+01,-1.000000000000000000e+00
-9.768908965812971701e+01,-1.491356505010870137e+01,1.000000000000000000e+00
6.626144548519872046e+01,-1.000130810737856280e+01,-1.000000000000000000e+00
-4.794968860768471330e+01,3.341910972893867893e+01,1.000000000000000000e+00
-4.631355473257492150e+01,5.582688728121286204e+01,1.000000000000000000e+00
6.032876045434107937e+01,4.348957009218636927e+01,-1.000000000000000000e+00
-9.005462655823106388e+01,2.060812974418197996e+01,1.000000000000000000e+00
-7.741268317588122727e+00,8.678371197179259866e+01,1.000000000000000000e+00
-3.079248195623165429e+01,9.472850666433510014e+01,1.000000000000000000e+00
-3.352051612371724332e+01,-2.778943602539717972e+01,1.000000000000000000e+00
1.795173279858799731e+01,-3.653643358010498332e+00,-1.000000000000000000e+00
2.669413835856460082e+00,1.308641621892631690e+01,1.000000000000000000e+00
3.474785645677744128e+01,-1.014920912619810167e+01,-1.000000000000000000e+00
6.395689841241409113e+01,7.652452505485024403e+01,1.000000000000000000e+00
2.856559765634847281e+01,3.532601654506780164e+01,1.000000000000000000e+00
-7.929287181591377021e+00,-5.264076323077955522e+01,-1.000000000000000000e+00
-1.693571574086530518e+01,-5.543862847700636109e+01,-1.000000000000000000e+00
9.978464410487038094e+01,7.459096406331951812e+01,-1.000000000000000000e+00
-3.685371581715661904e+01,-1.955070117202704694e+01,1.000000000000000000e+00
8.729767459589447753e+01,7.795318993101662386e+01,-1.000000000000000000e+00
2.029266174214230034e+01,5.326431722987439343e+01,1.000000000000000000e+00
-9.643082515224024576e+01,5.199753631910039076e+01,1.000000000000000000e+00
-9.656124128411411789e+01,8.786890916668244245e+01,1.000000000000000000e+00
4.347791980928988664e+00,5.781764378113510361e+01,1.000000000000000000e+00
6.943170222545336401e+01,2.145736250239478693e+01,-1.000000000000000000e+00
